src_ip,icmp_count,icmp_rate,avg_pkt_size,iat_mean,iat_std,label
192.168.100.2,201,100.5,98.0,0.009907071590423583,0.007931749414716732,1
192.168.100.4,39,19.5,1514.0,0.05077293044642398,0.0008697811615353666,1
192.168.100.4,9,4.5,1514.0,0.12183061242103577,0.052112485140977785,1
192.168.100.3,46,23.0,1514.0,0.021395190556844076,0.006667149734094131,1
192.168.100.4,16,8.0,1514.0,0.12234188715616862,0.048291717561494925,1
192.168.100.3,92,46.0,1514.0,0.021725969000177068,0.006617102382363405,1
192.168.100.3,92,46.0,1514.0,0.021878289652394724,0.006130416262704314,1
192.168.100.4,14,7.0,1514.0,0.14282916142390326,0.08016762229982728,1
192.168.100.3,97,48.5,1514.0,0.02048906683921814,0.005051117330838702,1
192.168.100.4,10,5.0,1514.0,0.19528738657633463,0.13030589209296703,1
192.168.100.3,101,50.5,1514.0,0.019650471210479737,0.004785028535386566,1
192.168.100.4,10,5.0,1514.0,0.17628839280870226,0.13653360669470227,1
192.168.100.3,100,50.0,1514.0,0.019931571652190855,0.005370861166527329,1
192.168.100.4,12,6.0,1514.0,0.16752930120988327,0.10237712564496482,1
192.168.100.3,103,51.5,1514.0,0.019365203146841013,0.005516594804525617,1
192.168.100.4,14,7.0,1514.0,0.13192180486825797,0.07070652511540486,1
192.168.100.3,106,53.0,1514.0,0.018945405596778507,0.005941754773029769,1
192.168.100.4,12,6.0,1514.0,0.14472989602522415,0.1163897575046321,1
192.168.100.3,106,53.0,1514.0,0.018922247205461776,0.006003789988704164,1
192.168.100.4,12,6.0,1514.0,0.15008300000971014,0.1031914827932687,1
192.168.100.3,106,53.0,1514.0,0.01893484705970401,0.005567989424812398,1
192.168.100.4,15,7.5,1514.0,0.1348062583378383,0.1024401387962479,1
192.168.100.3,105,52.5,1514.0,0.018998609139369085,0.005361175544236379,1
192.168.100.4,14,7.0,1514.0,0.14223212462205154,0.10366699791176967,1
192.168.100.3,101,50.5,1514.0,0.01972204923629761,0.00552188115990936,1
192.168.100.4,17,8.5,1514.0,0.10426469147205353,0.05560257172331634,1
192.168.100.3,97,48.5,1514.0,0.020690371592839558,0.006433151076595093,1
192.168.100.4,17,8.5,1514.0,0.11708684265613556,0.09595664379788181,1
192.168.100.3,97,48.5,1514.0,0.02067495882511139,0.00593111661335247,1
192.168.100.4,13,6.5,1514.0,0.12312402327855428,0.1102289152205446,1
192.168.100.3,98,49.0,1514.0,0.020574751588487133,0.005038218858677515,1
192.168.100.4,13,6.5,1514.0,0.13446559508641562,0.13163779511604515,1
192.168.100.3,102,51.0,1514.0,0.019560995668467907,0.004947049133265272,1
192.168.100.4,14,7.0,1514.0,0.13052744131821853,0.1262168949022276,1
192.168.100.4,13,6.5,1514.0,0.15101216236750284,0.11158600627986764,1
192.168.100.3,103,51.5,1514.0,0.019214793747546626,0.005504907506763987,1
192.168.100.3,101,50.5,1514.0,0.019882438182830812,0.007827984599359803,1
192.168.100.4,10,5.0,1514.0,0.17221464051140678,0.1282211701275158,1
192.168.100.3,98,49.0,1514.0,0.020467605787454192,0.009032791318205571,1
192.168.100.4,9,4.5,1514.0,0.21285554766654968,0.13211753841396492,1
192.168.100.3,98,49.0,1514.0,0.02043984108364459,0.007449482308684332,1
192.168.100.4,13,6.5,1514.0,0.1445786158243815,0.09020499294121831,1
192.168.100.3,100,50.0,1514.0,0.02002737257215712,0.005614382611496125,1
192.168.100.4,15,7.5,1514.0,0.11895831993647984,0.09096273136326206,1
192.168.100.3,98,49.0,1514.0,0.020296431079353253,0.005615632128393915,1
192.168.100.4,11,5.5,1514.0,0.17620391845703126,0.1570739949183507,1
192.168.100.3,99,49.5,1514.0,0.01995340415409633,0.006059624241715997,1
192.168.100.4,15,7.5,1514.0,0.10361879212515694,0.06336868335053945,1
192.168.100.3,99,49.5,1514.0,0.02018432227932677,0.0064408900800125134,1
192.168.100.4,14,7.0,1514.0,0.14839905958909255,0.16200040917011038,1
192.168.100.3,99,49.5,1514.0,0.020192730183504065,0.0057700410672258985,1
192.168.100.4,6,3.0,1514.0,0.2541198253631592,0.11329710561546152,1
192.168.100.3,104,52.0,1514.0,0.01916916856487978,0.00538396829814627,1
192.168.100.4,9,4.5,1514.0,0.22292658686637878,0.10873939776216697,1
192.168.100.4,12,6.0,1514.0,0.14232050288807263,0.0869729731944704,1
192.168.100.3,106,53.0,1514.0,0.01888877096630278,0.005994986852256129,1
192.168.100.3,101,50.5,1514.0,0.019876372814178467,0.006411174548941189,1
192.168.100.4,12,6.0,1514.0,0.16915046085010876,0.15439696279598242,1
192.168.100.3,101,50.5,1514.0,0.019868810176849366,0.0061227166319145244,1
192.168.100.4,13,6.5,1514.0,0.16178168853123984,0.12117939784729584,1
192.168.100.3,103,51.5,1514.0,0.01949168887792849,0.006186655238572896,1
192.168.100.4,14,7.0,1514.0,0.12340635519761306,0.07703052779478964,1
192.168.100.3,99,49.5,1514.0,0.02012888022831508,0.006039516326202645,1
192.168.100.4,14,7.0,1514.0,0.1349496291233943,0.0767052595280327,1
192.168.100.3,101,50.5,1514.0,0.019880757331848145,0.005500819701284352,1
192.168.100.4,12,6.0,1514.0,0.16798140785910867,0.07434343582334167,1
192.168.100.3,105,52.5,1514.0,0.018959162326959465,0.005743531696125738,1
192.168.100.4,14,7.0,1514.0,0.14076526348407453,0.08893079871266231,1
192.168.100.3,99,49.5,1514.0,0.020101841615170847,0.006313566744558711,1
192.168.100.4,16,8.0,1514.0,0.09914248784383138,0.061973956124083227,1
192.168.100.3,94,47.0,1514.0,0.021267867857410062,0.00668637220720212,1
192.168.100.4,12,6.0,1514.0,0.16297229853543369,0.1396716565256631,1
192.168.100.3,99,49.5,1514.0,0.01993479534071319,0.006178976126202396,1
192.168.100.4,11,5.5,1514.0,0.16818704605102539,0.11769642542498138,1
192.168.100.3,100,50.0,1514.0,0.020029270287716026,0.00594937944919951,1
192.168.100.4,11,5.5,1514.0,0.16417486667633058,0.10888348520284177,1
192.168.100.3,100,50.0,1514.0,0.01983787315060394,0.006112742094651365,1
192.168.100.4,12,6.0,1514.0,0.1651576649058949,0.11564287226626929,1
192.168.100.3,102,51.0,1514.0,0.01957935153847874,0.005803807588542742,1
192.168.100.4,14,7.0,1514.0,0.14978498678940994,0.0943061526737296,1
192.168.100.3,102,51.0,1514.0,0.019646049726127397,0.005926754476961928,1
192.168.100.4,13,6.5,1514.0,0.14962689081827799,0.12047793223778143,1
192.168.100.4,15,7.5,1514.0,0.11993690899440221,0.09840685057127818,1
192.168.100.3,107,53.5,1514.0,0.01869726405953461,0.00597923096125921,1
192.168.100.3,102,51.0,1514.0,0.019663227666722665,0.006789266841004828,1
192.168.100.4,15,7.5,1514.0,0.13546911307743617,0.11044481977577368,1
192.168.100.3,100,50.0,1514.0,0.019967011731080335,0.006758081123768279,1
192.168.100.4,12,6.0,1514.0,0.16721441529013895,0.14639273940920142,1
192.168.100.3,103,51.5,1514.0,0.01923701809901817,0.005416267660881113,1
192.168.100.4,14,7.0,1514.0,0.13950103979844314,0.131126286964305,1
192.168.100.3,99,49.5,1514.0,0.02016751376950011,0.005448494788112732,1
192.168.100.4,17,8.5,1514.0,0.12059199810028076,0.08095366449590881,1
192.168.100.3,103,51.5,1514.0,0.01936212707968319,0.005288477021647615,1
192.168.100.4,15,7.5,1514.0,0.13861562524523055,0.10292639934048169,1
192.168.100.3,100,50.0,1514.0,0.019892991191208964,0.006298113855460368,1
192.168.100.4,14,7.0,1514.0,0.13353283588702863,0.10187744306615497,1
192.168.100.3,94,47.0,1514.0,0.021289187092934887,0.007479043866104268,1
192.168.100.4,15,7.5,1514.0,0.137126054082598,0.09390081195153446,1
192.168.100.3,100,50.0,1514.0,0.019999773815424754,0.00756475214656925,1
192.168.100.4,18,9.0,1514.0,0.11139071688932531,0.09298573105236571,1
192.168.100.3,106,53.0,1514.0,0.018706950687226796,0.006464645915406534,1
192.168.100.4,17,8.5,1514.0,0.11732769012451172,0.09890063799584455,1
192.168.100.3,106,53.0,1514.0,0.01885760171072824,0.006468294458229755,1
192.168.100.4,15,7.5,1514.0,0.11908868380955287,0.08970342389962084,1
192.168.100.3,101,50.5,1514.0,0.019632771015167236,0.006693311329055859,1
192.168.100.4,13,6.5,1514.0,0.14745448033014932,0.12338714703368706,1
192.168.100.3,98,49.0,1514.0,0.02018464963460706,0.00618758214035338,1
192.168.100.4,12,6.0,1514.0,0.15306901931762695,0.0837071231026794,1
192.168.100.3,97,48.5,1514.0,0.02076837917168935,0.007022880022062201,1
192.168.100.4,15,7.5,1514.0,0.12982772077832902,0.06390605150194516,1
192.168.100.3,95,47.5,1514.0,0.020755275766900245,0.006937236730125458,1
192.168.100.4,14,7.0,1514.0,0.12653600252591646,0.0804369885170772,1
192.168.100.3,96,48.0,1514.0,0.020680111332943566,0.0055561872897998835,1
192.168.100.4,12,6.0,1514.0,0.15931992097334427,0.1950111818362982,1
192.168.100.3,97,48.5,1514.0,0.02048799643913905,0.005553489487145399,1
192.168.100.4,14,7.0,1514.0,0.12277771876408504,0.06449745579330671,1
192.168.100.3,102,51.0,1514.0,0.019614632767025787,0.005586788753430958,1
192.168.100.4,14,7.0,1514.0,0.14394923356863168,0.09743488014474723,1
192.168.100.3,98,49.0,1514.0,0.02023140671326942,0.006450773858571938,1
192.168.100.4,14,7.0,1514.0,0.13458978212796724,0.1081430906435662,1
192.168.100.3,96,48.0,1514.0,0.020776979546797903,0.0070956277522424,1
192.168.100.4,12,6.0,1514.0,0.1639458482915705,0.08885927502407567,1
192.168.100.3,98,49.0,1514.0,0.020498098786344232,0.006555551740784472,1
192.168.100.4,11,5.5,1514.0,0.16853816509246827,0.1301030661811073,1
192.168.100.3,101,50.5,1514.0,0.01982062101364136,0.0062235328868950985,1
192.168.100.4,13,6.5,1514.0,0.12020593881607056,0.04924771083413774,1
192.168.100.3,101,50.5,1514.0,0.01983323335647583,0.005867915673342911,1
192.168.100.4,17,8.5,1514.0,0.12068551778793335,0.05761913924019918,1
192.168.100.3,101,50.5,1514.0,0.019855992794036867,0.005756436093654611,1
192.168.100.4,19,9.5,1514.0,0.09905089272393121,0.03948021324420989,1
192.168.100.3,102,51.0,1514.0,0.01963413115775231,0.005736815836761954,1
192.168.100.4,18,9.0,1514.0,0.10840316379771513,0.06977418635830672,1
192.168.100.3,96,48.0,1514.0,0.02079378931145919,0.005623699064248273,1
192.168.100.4,12,6.0,1514.0,0.1644423007965088,0.10612327439924421,1
192.168.100.3,95,47.5,1514.0,0.020969880388138143,0.00608883416016253,1
192.168.100.4,13,6.5,1514.0,0.15777031580607095,0.11305979393754421,1
192.168.100.3,96,48.0,1514.0,0.020425650947972347,0.006569702580134122,1
192.168.100.4,18,9.0,1514.0,0.09559169937582578,0.05128455254888878,1
192.168.100.3,102,51.0,1514.0,0.019586957327210077,0.006778288785418876,1
192.168.100.4,17,8.5,1514.0,0.11625966429710388,0.07632509143101768,1
192.168.100.3,99,49.5,1514.0,0.019948161378198742,0.006136504564380155,1
192.168.100.4,17,8.5,1514.0,0.1064334511756897,0.05828679488533725,1
192.168.100.3,96,48.0,1514.0,0.020857073131360506,0.006381583202066991,1
192.168.100.4,16,8.0,1514.0,0.10593169530232747,0.06001214469349823,1
192.168.100.3,100,50.0,1514.0,0.020176287853356564,0.006635647606659136,1
192.168.100.4,16,8.0,1514.0,0.13172998428344726,0.114057962228105,1
192.168.100.3,97,48.5,1514.0,0.020670086145401,0.005791232776481382,1
192.168.100.4,19,9.5,1514.0,0.10125966866811116,0.08242786464149691,1
192.168.100.3,98,49.0,1514.0,0.020188400425861792,0.005694825792265471,1
192.168.100.4,18,9.0,1514.0,0.11163599350873162,0.08718076058673382,1
192.168.100.3,102,51.0,1514.0,0.01949331547954295,0.005563890413876667,1
192.168.100.4,20,10.0,1514.0,0.09575147377817254,0.061731811614930604,1
192.168.100.3,98,49.0,1514.0,0.020551150607079575,0.006723704147506582,1
192.168.100.4,23,11.5,1514.0,0.08908206766301935,0.06686353229161002,1
192.168.100.3,92,46.0,1514.0,0.02166584035852453,0.0073745810682654764,1
192.168.100.4,20,10.0,1514.0,0.09828414415058337,0.06685300279320368,1
192.168.100.3,94,47.0,1514.0,0.021415679685531125,0.006999554338475885,1
192.168.100.4,16,8.0,1514.0,0.1314217408498128,0.08168514844839556,1
192.168.100.3,94,47.0,1514.0,0.02105381924618957,0.007545975923259807,1
192.168.100.4,14,7.0,1514.0,0.12674658115093523,0.0747988025847745,1
192.168.100.3,92,46.0,1514.0,0.021760804312569753,0.007789551282851414,1
192.168.100.4,11,5.5,1514.0,0.1717449426651001,0.11388618795663188,1
192.168.100.3,96,48.0,1514.0,0.020968841251574066,0.0075112900911638684,1
192.168.100.4,13,6.5,1514.0,0.13893049955368042,0.10361085277310124,1
192.168.100.3,100,50.0,1514.0,0.019910215127347697,0.007164884940368497,1
192.168.100.4,19,9.5,1514.0,0.10824896229637994,0.04806409195447349,1
192.168.100.3,98,49.0,1514.0,0.02034982700937802,0.007128912012905097,1
192.168.100.4,14,7.0,1514.0,0.14511377994830793,0.12124958758026828,1
192.168.100.3,94,47.0,1514.0,0.021219309940133043,0.006886336287166073,1
192.168.100.4,14,7.0,1514.0,0.1374357113471398,0.12834640158035765,1
192.168.100.3,92,46.0,1514.0,0.021555992273183968,0.006620024680719359,1
192.168.100.4,17,8.5,1514.0,0.11743326485157013,0.06453447594018602,1
192.168.100.3,93,46.5,1514.0,0.021732636120008385,0.006635807959720566,1
192.168.100.4,15,7.5,1514.0,0.12261521816253662,0.0692203429846548,1
192.168.100.3,96,48.0,1514.0,0.020785266474673623,0.00643246080086072,1
192.168.100.4,15,7.5,1514.0,0.1288442781993321,0.11484978918888984,1
192.168.100.3,102,51.0,1514.0,0.019683294957227045,0.005505523445043892,1
192.168.100.4,15,7.5,1514.0,0.1187072822025844,0.08430472767879407,1
192.168.100.3,98,49.0,1514.0,0.02021120012420969,0.005255706001257819,1
192.168.100.4,15,7.5,1514.0,0.12843966484069824,0.07734369221314293,1
192.168.100.3,98,49.0,1514.0,0.02044736478746552,0.005972019522341752,1
192.168.100.4,12,6.0,1514.0,0.17295471104708585,0.11788761057836156,1
192.168.100.3,98,49.0,1514.0,0.020340014978782416,0.00709351549416398,1
192.168.100.4,14,7.0,1514.0,0.12636940295879656,0.07243117513956188,1
192.168.100.3,102,51.0,1514.0,0.019700756167421247,0.007157581369954329,1
192.168.100.4,19,9.5,1514.0,0.1063027646806505,0.042900489903471076,1
192.168.100.3,100,50.0,1514.0,0.019988223759814946,0.006580597384273874,1
192.168.100.4,20,10.0,1514.0,0.09456511547690943,0.045064133858592904,1
192.168.100.3,89,44.5,1514.0,0.02252125469121066,0.006977760252165268,1
192.168.100.4,19,9.5,1514.0,0.09703690475887722,0.06455473338054121,1
192.168.100.3,88,44.0,1514.0,0.02294023009552353,0.006680615432946033,1
192.168.100.4,12,6.0,1514.0,0.15705795721574264,0.1401888129462845,1
192.168.100.3,94,47.0,1514.0,0.021224165475496683,0.006298077161465849,1
192.168.100.4,11,5.5,1514.0,0.15835869312286377,0.06011377722462461,1
192.168.100.4,15,7.5,1514.0,0.13303160667419434,0.0626040808530769,1
192.168.100.3,100,50.0,1514.0,0.01993791021481909,0.006965313472054336,1
192.168.100.3,101,50.5,1514.0,0.019925215244293214,0.007251513819696268,1
192.168.100.4,16,8.0,1514.0,0.12710479100545247,0.07496799508469487,1
192.168.100.3,100,50.0,1514.0,0.019955107660004585,0.006710786886042281,1
192.168.100.4,16,8.0,1514.0,0.12066510518391928,0.06611661981596173,1
192.168.100.3,101,50.5,1514.0,0.019819169044494628,0.006729239739190099,1
192.168.100.4,12,6.0,1514.0,0.13805209506641736,0.07476092851122128,1
192.168.100.3,200,100.0,342.0,0.005000150383417331,0.0004898052355639591,1
192.168.100.2,100,50.0,98.0,0.010013113118181325,0.0006723418037971655,1
192.168.100.3,401,200.5,342.0,0.0049991637468338014,0.00045896769312082247,1
192.168.100.2,200,100.0,98.0,0.01000306833928554,0.0005622690432215379,1
192.168.100.3,400,200.0,342.0,0.004999812683067226,0.00046518812493400764,1
192.168.100.2,200,100.0,98.0,0.009999924568674672,0.0004973813843046746,1
192.168.100.3,397,198.5,342.0,0.005036268571410516,0.004512780948494147,1
192.168.100.2,200,100.0,98.0,0.009999433354516724,0.005948311712699072,1
192.168.100.4,13,6.5,1514.0,0.05085845788319906,0.0011815741940795332,1
192.168.100.3,391,195.5,342.0,0.005119169675386869,0.0062484570495251945,1
192.168.100.2,200,100.0,98.0,0.010018131840768172,0.007766530188502489,1
192.168.100.4,33,16.5,1514.0,0.05083093047142029,0.001437133501869719,1
192.168.100.2,199,99.5,98.0,0.010004237444713862,0.006799029883812953,1
192.168.100.3,388,194.0,342.0,0.00512572776439578,0.0058506216697412974,1
192.168.100.4,39,19.5,1514.0,0.050843031782852974,0.001310361679100386,1
192.168.100.3,392,196.0,342.0,0.005086708556660606,0.005511380263904873,1
192.168.100.2,200,100.0,98.0,0.010036954927684074,0.006647558154338134,1
192.168.100.4,40,20.0,1514.0,0.05072793593773475,0.000891678216242675,1
192.168.100.3,394,197.0,342.0,0.005063635702351577,0.005406470726411797,1
192.168.100.2,200,100.0,98.0,0.010009220497093008,0.00645607990176759,1
192.168.100.4,40,20.0,1514.0,0.050738304089277216,0.0012255750521453768,1
192.168.100.3,390,195.0,342.0,0.00510027476018989,0.005938825008183465,1
192.168.100.2,199,99.5,98.0,0.01000855185768821,0.006914762751524081,1
192.168.100.4,40,20.0,1514.0,0.05079778035481771,0.0034617008180309592,1
192.168.100.3,389,194.5,342.0,0.005133494273903444,0.006297662350599125,1
192.168.100.2,200,100.0,98.0,0.010001115463486868,0.007184939198219589,1
192.168.100.4,40,20.0,1514.0,0.05079117188086876,0.003379878555412161,1
192.168.100.3,395,197.5,342.0,0.005043764404839065,0.005724169946389962,1
192.168.100.2,202,101.0,98.0,0.009881603184031017,0.006734685863058574,1
192.168.100.4,39,19.5,1514.0,0.050730774277134946,0.0008420896232078395,1
192.168.100.2,201,100.5,98.0,0.009903731346130372,0.0062801925223066705,1
192.168.100.3,397,198.5,342.0,0.005019324596482094,0.005194860637745239,1
192.168.100.4,39,19.5,1514.0,0.05068187964589972,0.0008374321987234272,1
192.168.100.2,201,100.5,98.0,0.009946318864822388,0.005999799618784031,1
192.168.100.3,397,198.5,342.0,0.005007655331582734,0.004931085434684401,1
192.168.100.4,33,16.5,1514.0,0.05077964812517166,0.0009688827838396796,1
192.168.100.3,398,199.0,342.0,0.005015496342848771,0.003310852340593899,1
192.168.100.2,200,100.0,98.0,0.00996655555226695,0.004104152524309628,1
192.168.100.4,13,6.5,1514.0,0.05083648363749186,0.001092286175439028,1
192.168.100.3,400,200.0,342.0,0.005005627347711931,0.000644127946628066,1
192.168.100.2,200,100.0,98.0,0.01000579757307043,0.0006412122723721929,1
192.168.100.2,200,100.0,98.0,0.00999969214051213,0.0005054477074018178,1
192.168.100.3,400,200.0,342.0,0.0050005261461836354,0.0004906384445806057,1
192.168.100.3,401,200.5,342.0,0.004998611807823181,0.00048007794473102917,1
192.168.100.2,200,100.0,98.0,0.009998702523696362,0.000533430821303465,1
192.168.100.2,200,100.0,98.0,0.010001441342147751,0.0006969701696805103,1
192.168.100.3,400,200.0,342.0,0.0049968871257657695,0.0004794680312329567,1
192.168.100.3,401,200.5,342.0,0.004998501539230347,0.0004604494667083344,1
192.168.100.2,200,100.0,98.0,0.010000047971255815,0.0007166355114675614,1
192.168.100.3,399,199.5,342.0,0.005012713485027677,0.003998329242178881,1
192.168.100.2,200,100.0,98.0,0.009994533193770366,0.004073097299735934,1
192.168.100.4,12,6.0,1514.0,0.07092553919011896,0.0013300415213676887,1
192.168.100.3,398,199.0,342.0,0.005036053789652865,0.005351119375899779,1
192.168.100.2,200,100.0,98.0,0.009991769215569424,0.005362731106151995,1
192.168.100.4,26,13.0,1514.0,0.07089170455932617,0.0011399689442989267,1
192.168.100.2,199,99.5,98.0,0.010002690132218177,0.005504742569128951,1
192.168.100.3,395,197.5,342.0,0.005037347072272131,0.005072369227884194,1
192.168.100.4,29,14.5,1514.0,0.07089823484420776,0.0011549862720646774,1
192.168.100.2,201,100.5,98.0,0.00996464967727661,0.00591735517006191,1
192.168.100.3,398,199.0,342.0,0.005003202471985324,0.00554154347463483,1
192.168.100.4,28,14.0,1514.0,0.07094446818033855,0.0010343324411731642,1
192.168.100.3,402,201.0,342.0,0.004978433214220917,0.005469476114004661,1
192.168.100.2,202,101.0,98.0,0.009904653871830423,0.005507895311739781,1
192.168.100.4,28,14.0,1514.0,0.07101169338932743,0.0007662732061844421,1
192.168.100.2,200,100.0,98.0,0.009998859472610243,0.005204124649149429,1
192.168.100.3,395,197.5,342.0,0.005060539027761082,0.0053615733526346365,1
192.168.100.4,28,14.0,1514.0,0.07102925689132125,0.0010471287916141118,1
192.168.100.3,395,197.5,342.0,0.005065206948875776,0.005684524964113429,1
192.168.100.2,200,100.0,98.0,0.009997933354210014,0.005476791454380439,1
192.168.100.4,28,14.0,1514.0,0.07106223812809696,0.0012203335808852551,1
192.168.100.3,396,198.0,342.0,0.005042714106885692,0.0055003457503190615,1
192.168.100.4,29,14.5,1514.0,0.07084341560091291,0.001041145316852806,1
192.168.100.2,199,99.5,98.0,0.009972131613529089,0.005595860147230135,1
192.168.100.3,394,197.0,342.0,0.005021993137194607,0.005105647234757641,1
192.168.100.2,199,99.5,98.0,0.010003557108869457,0.005089251081471405,1
192.168.100.4,28,14.0,1514.0,0.07087662484910753,0.0010683903073729869,1
192.168.100.3,400,200.0,342.0,0.005011290834661116,0.0051198709899267485,1
192.168.100.2,201,100.5,98.0,0.009955407381057739,0.004972697833431391,1
192.168.100.4,28,14.0,1514.0,0.0709528923034668,0.0010379344887503754,1
192.168.100.3,397,198.5,342.0,0.005042215790411439,0.00523867390791506,1
192.168.100.2,200,100.0,98.0,0.010001822332640988,0.005625722669610466,1
192.168.100.4,28,14.0,1514.0,0.07097382015652126,0.0012003834153804485,1
192.168.100.3,394,197.0,342.0,0.005049663645620564,0.00531892325069567,1
192.168.100.2,199,99.5,98.0,0.009995194396587333,0.005767706472618999,1
192.168.100.4,29,14.5,1514.0,0.07080484288079399,0.0012080209020425116,1
192.168.100.2,201,100.5,98.0,0.009956251382827758,0.005690625693184603,1
192.168.100.3,397,198.5,342.0,0.0050195606067927195,0.005741821700200508,1
192.168.100.4,28,14.0,1514.0,0.07086755611278393,0.0009434837827841389,1
192.168.100.3,400,200.0,342.0,0.00499605415458966,0.005661737880610728,1
192.168.100.2,201,100.5,98.0,0.009939181804656982,0.0055165846470180855,1
192.168.100.4,28,14.0,1514.0,0.07103368088051125,0.0009613411376677223,1
192.168.100.3,394,197.0,342.0,0.0050712056439038145,0.005480290660909118,1
192.168.100.2,200,100.0,98.0,0.010005713707238585,0.005227310467488145,1
192.168.100.4,28,14.0,1514.0,0.07102390571876809,0.0010039989265820963,1
192.168.100.3,394,197.0,342.0,0.005080035624613288,0.005664798772132641,1
192.168.100.2,200,100.0,98.0,0.010001812747974492,0.005230482532156838,1
192.168.100.4,28,14.0,1514.0,0.07098553798816822,0.0009155784683122254,1
192.168.100.2,200,100.0,98.0,0.010012935753443732,0.005333419922709179,1
192.168.100.3,393,196.5,342.0,0.005005531773275259,0.005338227084568388,1
192.168.100.4,28,14.0,1514.0,0.07097323735555013,0.0012446372309373108,1
192.168.100.3,400,200.0,342.0,0.004995844417944886,0.005822103685702915,1
192.168.100.2,202,101.0,98.0,0.009915826332509814,0.00608623877064932,1
192.168.100.4,28,14.0,1514.0,0.07087124718560113,0.0014552908395299364,1
192.168.100.3,397,198.5,342.0,0.005039429423784969,0.006335363968103797,1
192.168.100.2,201,100.5,98.0,0.009976471662521363,0.006368943296323517,1
192.168.100.4,28,14.0,1514.0,0.07090917340031376,0.001629697516483272,1
192.168.100.3,395,197.5,342.0,0.00506728312690851,0.00638229596619902,1
192.168.100.2,200,100.0,98.0,0.010000298370668037,0.00654030666302974,1
192.168.100.4,28,14.0,1514.0,0.07092885617856626,0.001923055046330337,1
192.168.100.4,29,14.5,1514.0,0.07082308190209526,0.0018720396230690894,1
192.168.100.3,393,196.5,342.0,0.005051990552824371,0.006033108832705964,1
192.168.100.2,199,99.5,98.0,0.009953522923016789,0.00620266206670046,1
192.168.100.3,397,198.5,342.0,0.005044153844467317,0.005899812192806313,1
192.168.100.2,201,100.5,98.0,0.009987947940826416,0.0058242432182960555,1
192.168.100.4,28,14.0,1514.0,0.07071450021531847,0.0012481440816167267,1
192.168.100.3,396,198.0,342.0,0.005051088936721223,0.005847009916093117,1
192.168.100.2,200,100.0,98.0,0.00999954118201481,0.005964112178166991,1
192.168.100.4,28,14.0,1514.0,0.07090338071187337,0.0010676740886146673,1
192.168.100.3,397,198.5,342.0,0.005039724436673251,0.0052875315562462945,1
192.168.100.2,200,100.0,98.0,0.01000098367432254,0.005658200783283644,1
192.168.100.4,28,14.0,1514.0,0.07094724973042806,0.0011884898873171866,1
192.168.100.3,396,198.0,342.0,0.005055293553992163,0.005422149089319068,1
192.168.100.4,29,14.5,1514.0,0.07089335577828544,0.0010374163726734327,1
192.168.100.2,199,99.5,98.0,0.00997294079173695,0.005894358214069789,1
192.168.100.3,400,200.0,342.0,0.004995506807676234,0.0053363935552874185,1
192.168.100.2,201,100.5,98.0,0.009957690238952637,0.005672042827686673,1
192.168.100.4,28,14.0,1514.0,0.07085440776966236,0.0006741668524040346,1
192.168.100.3,400,200.0,342.0,0.005002455006267194,0.00548338416967504,1
192.168.100.2,201,100.5,98.0,0.009952455759048462,0.005456625234615458,1
192.168.100.4,28,14.0,1514.0,0.07089495658874512,0.0008471320301133876,1
192.168.100.3,396,198.0,342.0,0.005057897447030756,0.005922984858991462,1
192.168.100.2,200,100.0,98.0,0.009998006437292052,0.0060197530359478,1
192.168.100.4,28,14.0,1514.0,0.07101665602789985,0.0009909105082830543,1
192.168.100.3,395,197.5,342.0,0.0050696255591920186,0.005746538247126698,1
192.168.100.2,200,100.0,98.0,0.010002737668291408,0.00569244589424222,1
192.168.100.4,28,14.0,1514.0,0.07098554681848597,0.0008680262373527707,1
192.168.100.3,394,197.0,342.0,0.005067045148699035,0.005601318818771253,1
192.168.100.2,199,99.5,98.0,0.010003083884113967,0.005204381099521059,1
192.168.100.4,29,14.5,1514.0,0.07090932982308525,0.0008348474644520932,1
192.168.100.2,200,100.0,98.0,0.010018788390423186,0.006238857412456618,1
192.168.100.3,393,196.5,342.0,0.005011366946356637,0.005979910230820683,1
192.168.100.4,28,14.0,1514.0,0.0709699966289379,0.0008103299664924887,1
192.168.100.3,399,199.5,342.0,0.004988702697370519,0.00611084187773169,1
192.168.100.2,201,100.5,98.0,0.009912346601486205,0.0067127563483118,1
192.168.100.4,28,14.0,1514.0,0.07083376248677571,0.0008459879183504002,1
192.168.100.3,400,200.0,342.0,0.00500843279941339,0.0057760524753985645,1
192.168.100.2,201,100.5,98.0,0.00995158553123474,0.005952101542520845,1
192.168.100.4,28,14.0,1514.0,0.07084457079569499,0.0009637324514458077,1
192.168.100.3,396,198.0,342.0,0.00505308682405496,0.00548543885063855,1
192.168.100.2,200,100.0,98.0,0.01000148207698036,0.005491266558770112,1
192.168.100.4,28,14.0,1514.0,0.07091991106669109,0.0009548939129752431,1
192.168.100.2,200,100.0,98.0,0.010000609872329175,0.005609190186062589,1
192.168.100.3,396,198.0,342.0,0.005050290385379067,0.005568805981829056,1
192.168.100.4,28,14.0,1514.0,0.07081856550993743,0.0009288090575443246,1
192.168.100.2,199,99.5,98.0,0.009966434854449648,0.005668884480146285,1
192.168.100.3,393,196.5,342.0,0.005023585898535592,0.005379158555553956,1
